price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5000000000,50,1,1,1,yes,yes,no,yes,yes,2,no,package
4370000000,85,2,1,3,yes,no,yes,yes,no,20,no,radiator
3980000000,60,1,1,4,yes,yes,no,yes,no,18,no,radiator
3600000000,47,1,1,1,yes,no,yes,yes,no,20,yes,radiator
4000000000,59,1,1,4,yes,yes,no,yes,no,17,yes,radiator
3500000000,65,1,1,2,yes,no,no,yes,no,18,yes,radiator
9500000000,122,2,2,4,yes,yes,yes,yes,no,14,yes,package
5300000000,65,1,1,1,yes,yes,no,yes,yes,14,yes,package
3600000000,49,1,1,1,yes,no,yes,yes,no,21,yes,radiator
5300000000,78,1,1,2,yes,yes,no,yes,no,17,no,radiator
31175000000,215,4,4,4,yes,yes,yes,yes,no,1,yes,package
5700000000,88,2,1,2,yes,no,no,yes,no,32,yes,heater
5100000000,70,2,1,1,no,no,yes,yes,no,22,no,radiator
10780000000,98,2,2,5,no,yes,yes,no,yes,1,no,package
11000000000,95,2,2,1,no,yes,yes,yes,yes,3,no,package
5500000000,75,1,1,2,no,no,no,yes,yes,30,yes,heater
6250000000,78,2,1,4,yes,yes,no,yes,yes,19,no,radiator
11300000000,95,2,2,6,yes,yes,yes,yes,yes,0,no,package
5500000000,62,2,2,4,no,yes,yes,yes,no,14,no,package
6240000000,96,2,1,1,yes,yes,no,yes,no,20,no,radiator
5000000000,76,1,1,3,yes,yes,no,yes,yes,15,no,package
15000000000,145,3,3,5,yes,yes,yes,yes,no,10,yes,package
6100000000,70,2,2,3,no,yes,yes,yes,no,9,yes,package
5000000000,71,2,1,1,no,yes,no,yes,no,20,yes,radiator
5800000000,70,2,2,4,yes,yes,no,yes,yes,9,yes,package
5950000000,70,2,1,3,no,no,yes,yes,no,16,yes,radiator
7500000000,88,2,1,1,no,no,no,yes,no,28,no,heater
13700000000,144,3,3,4,yes,yes,yes,yes,no,1,yes,package
21000000000,165,3,3,5,yes,yes,yes,yes,no,2,yes,package
5800000000,70,2,2,4,yes,yes,no,yes,yes,11,no,package
3000000000,44,1,1,3,no,no,no,yes,no,22,yes,radiator
4100000000,60,2,1,3,no,no,no,yes,yes,22,yes,radiator
4000000000,52,1,1,3,yes,yes,yes,no,no,14,no,package
5200000000,75,3,2,1,yes,yes,yes,yes,no,20,no,radiator
5200000000,80,2,1,1,yes,yes,yes,yes,yes,20,yes,radiator
4350000000,53,1,1,2,no,yes,yes,yes,no,17,no,radiator
4700000000,66,1,1,4,no,no,no,yes,yes,18,no,radiator
2650000000,42,1,1,-1,no,no,no,yes,yes,21,no,radiator
17000000000,165,3,3,5,no,yes,yes,yes,no,6,yes,package
5500000000,76,2,1,3,no,yes,no,yes,yes,17,yes,radiator
3600000000,50,1,1,2,yes,no,yes,yes,yes,20,yes,radiator
11500000000,116,3,3,1,no,yes,yes,yes,yes,7,no,package
11000000000,95,2,2,1,no,yes,yes,yes,yes,5,yes,package
3400000000,44,1,1,3,no,yes,yes,yes,yes,4,no,package
4700000000,68,1,1,3,no,yes,yes,yes,yes,10,yes,package
9500000000,110,2,2,4,no,yes,yes,yes,yes,7,yes,package
8850000000,145,3,1,3,no,no,yes,yes,no,32,yes,heater
5750000000,76,2,1,3,no,no,yes,yes,no,17,no,radiator
3900000000,65,1,1,4,yes,no,no,yes,yes,24,yes,radiator
8500000000,100,2,1,2,yes,no,yes,yes,no,22,yes,radiator
13700000000,144,3,3,4,yes,yes,yes,yes,no,1,yes,package
5800000000,71,2,1,2,yes,no,no,yes,no,21,yes,radiator
10700000000,115,2,2,5,no,yes,yes,yes,no,6,no,package
3870000000,56,2,1,1,no,no,no,no,yes,23,no,radiator
24000000000,204,3,3,4,yes,yes,yes,yes,no,0,yes,package
3310000000,44,1,1,4,yes,yes,no,no,no,21,yes,radiator
4320000000,54,1,1,4,no,yes,no,yes,no,10,no,package
12200000000,100,2,2,3,yes,yes,yes,yes,no,12,yes,package
7500000000,90,2,1,2,yes,yes,no,yes,yes,17,no,radiator
5400000000,52,1,1,3,yes,yes,yes,no,no,17,no,radiator
6650000000,84,2,2,3,yes,yes,yes,yes,yes,14,yes,package
18000000000,175,3,3,3,yes,yes,yes,yes,no,6,no,package
4200000000,50,1,1,3,yes,yes,yes,no,no,13,yes,package
7100000000,72,2,2,2,no,yes,yes,yes,yes,3,yes,package
4300000000,54,1,1,4,yes,yes,no,no,yes,22,yes,radiator
18000000000,175,3,3,3,yes,yes,yes,yes,yes,5,yes,package
6300000000,85,2,1,3,no,yes,yes,yes,yes,16,no,radiator
3900000000,60,1,1,2,no,no,no,yes,no,21,no,radiator
9000000000,114,2,1,1,yes,yes,yes,yes,yes,18,no,radiator
5000000000,60,2,2,3,no,no,yes,yes,yes,15,no,package
7200000000,121,2,1,4,no,no,yes,yes,yes,20,no,radiator
7440000000,80,2,2,2,yes,yes,yes,yes,yes,0,yes,package
3395000000,50,1,1,1,yes,no,no,yes,yes,20,no,radiator
11700000000,116,3,2,1,no,yes,yes,yes,no,11,no,package
2800000000,50,2,1,0,no,no,no,yes,yes,17,yes,radiator
6150000000,80,2,1,3,no,no,yes,yes,yes,22,yes,radiator
10800000000,120,2,2,5,yes,yes,yes,yes,no,6,yes,package
3800000000,60,1,1,1,no,no,no,yes,yes,22,yes,radiator
10120000000,115,3,3,5,yes,yes,yes,yes,no,2,yes,package
14453000000,149,3,3,3,yes,yes,yes,yes,yes,1,yes,package
17160000000,132,3,3,6,no,yes,yes,yes,yes,1,no,package
4650000000,66,1,1,4,yes,no,no,yes,no,20,yes,radiator
8200000000,101,2,2,3,yes,yes,no,yes,no,0,no,package
4700000000,63,2,2,3,yes,yes,yes,yes,yes,9,no,package
4500000000,45,1,1,4,yes,yes,yes,no,yes,15,no,package
6300000000,85,2,1,3,no,yes,yes,yes,no,16,yes,radiator
6800000000,80,2,2,3,no,yes,no,yes,yes,9,no,package
4200000000,52,1,1,2,yes,yes,yes,yes,no,16,no,radiator
5050000000,70,1,1,1,yes,yes,yes,yes,yes,0,yes,package
9700000000,81,2,2,5,yes,yes,yes,yes,no,0,no,package
22500000000,160,3,3,5,no,yes,yes,yes,yes,5,yes,package
10500000000,115,2,2,4,yes,yes,yes,yes,yes,9,no,package
13090000000,119,2,2,3,no,yes,yes,no,yes,0,yes,package
6700000000,70,2,2,5,no,yes,yes,yes,no,5,no,package
2950000000,44,1,1,4,yes,no,no,yes,no,20,yes,radiator
4900000000,73,2,1,4,no,no,no,yes,no,20,yes,radiator
11500000000,116,3,2,1,no,yes,yes,yes,yes,12,no,package
9606000000,113,2,2,5,yes,yes,yes,no,yes,1,no,package
9800000000,114,3,2,1,no,yes,yes,yes,no,11,yes,package
6500000000,72,2,2,2,yes,no,no,yes,yes,11,yes,package
18000000000,165,3,3,2,yes,yes,yes,yes,yes,0,no,package
6790000000,85,2,1,5,yes,yes,yes,yes,no,20,yes,radiator
3900000000,60,1,1,1,yes,no,no,no,no,20,yes,radiator
10100000000,82,2,2,4,yes,yes,yes,yes,no,1,yes,package
4220000000,60,1,1,2,yes,no,yes,no,yes,23,no,radiator
11000000000,128,2,2,1,no,yes,yes,yes,yes,15,yes,package
12200000000,135,2,2,1,yes,yes,yes,yes,no,4,no,package
12150000000,150,3,3,4,yes,yes,yes,yes,yes,4,no,package
2500000000,50,1,1,3,no,no,no,no,no,16,no,radiator
5600000000,54,1,1,2,no,yes,yes,yes,no,17,yes,radiator
9785000000,105,2,2,5,no,yes,yes,yes,no,6,no,package
18150000000,165,3,3,4,yes,yes,yes,yes,no,0,yes,package
9017400000,113,2,1,1,no,no,no,yes,yes,19,yes,radiator
5999000000,76,2,2,1,no,no,no,yes,yes,12,no,package
10500000000,85,2,2,3,yes,yes,yes,yes,yes,3,no,package
19600000000,155,3,3,2,yes,yes,yes,yes,no,1,yes,package
10250000000,108,2,2,1,no,yes,yes,yes,yes,2,yes,package
7700000000,98,2,1,3,no,yes,yes,yes,no,27,yes,heater
18500000000,175,3,3,3,no,yes,yes,yes,yes,4,yes,package
3600000000,47,1,1,1,yes,no,yes,yes,no,21,no,radiator
8900000000,105,2,2,5,yes,yes,yes,yes,yes,10,yes,package
10800000000,120,2,2,5,no,yes,yes,yes,yes,5,no,package
9000000000,100,2,2,3,no,yes,yes,yes,yes,6,no,package
16600000000,166,3,3,5,yes,yes,yes,yes,no,1,no,package
11000000000,138,2,1,1,no,no,yes,yes,no,22,no,radiator
9600000000,113,2,2,5,no,yes,yes,no,no,1,yes,package
4900000000,85,2,1,4,yes,no,yes,yes,yes,21,yes,radiator
3450000000,65,1,1,4,yes,no,no,yes,no,22,no,radiator
6630000000,78,2,2,3,yes,yes,yes,yes,no,8,no,package
3540000000,59,1,1,4,no,no,no,yes,no,22,no,radiator
8000000000,95,2,2,5,no,yes,yes,yes,no,9,yes,package
21320000000,164,3,3,5,yes,yes,yes,no,yes,5,yes,package
8100000000,87,2,1,2,no,yes,no,yes,yes,17,yes,radiator
4600000000,55,1,1,2,no,yes,yes,yes,yes,17,no,radiator
3900000000,52,1,1,1,no,yes,no,no,no,20,yes,radiator
5650000000,79,2,1,1,yes,yes,no,yes,yes,16,no,radiator
5250000000,64,2,2,2,yes,yes,no,yes,no,0,yes,package
4600000000,104,2,1,4,yes,no,yes,no,no,32,no,heater
7360000000,80,2,2,5,yes,yes,yes,yes,no,5,yes,package
13400000000,126,3,3,1,yes,yes,yes,yes,no,0,no,package
13200000000,125,3,3,5,yes,yes,yes,yes,yes,1,no,package
14500000000,145,3,3,5,no,yes,yes,yes,no,8,yes,package
3100000000,46,1,1,3,no,yes,no,yes,no,20,yes,radiator
8000000000,135,3,2,3,no,no,yes,yes,no,20,yes,radiator
5355000000,63,1,1,2,yes,no,yes,yes,no,22,yes,radiator
5000000000,75,1,1,3,no,yes,no,no,no,17,yes,radiator
4700000000,65,2,2,3,yes,yes,yes,yes,yes,8,yes,package
3700000000,62,2,1,4,no,no,no,yes,yes,22,no,radiator
20000000000,164,3,3,5,yes,yes,yes,yes,yes,1,yes,package
6900000000,110,2,2,3,yes,yes,yes,yes,no,11,yes,package
5000000000,75,1,1,3,no,yes,no,yes,no,14,no,package
4250000000,59,1,1,2,no,no,yes,yes,no,21,no,radiator
12190000000,152,3,2,1,yes,no,yes,yes,no,20,no,radiator
4700000000,65,2,2,3,yes,yes,yes,yes,yes,12,no,package
7000000000,98,2,1,3,no,no,yes,yes,no,21,yes,radiator
6500000000,77,2,2,2,no,yes,yes,no,yes,7,yes,package
7380000000,79,2,2,4,yes,yes,yes,yes,yes,15,no,package
9200000000,92,2,2,5,no,yes,yes,yes,yes,1,yes,package
6200000000,81,2,1,1,no,no,yes,no,no,31,yes,heater
9200000000,106,2,2,2,no,yes,yes,yes,no,10,no,package
5100000000,70,1,1,5,yes,yes,no,yes,yes,15,no,package
4600000000,60,1,1,4,no,yes,yes,yes,yes,19,yes,radiator
4500000000,104,2,1,3,no,no,yes,no,yes,32,yes,heater
3650000000,50,1,1,3,no,no,yes,yes,no,18,no,radiator
6100000000,75,2,1,2,no,no,yes,yes,yes,20,no,radiator
21300000000,164,3,3,5,no,yes,yes,yes,yes,2,yes,package
8500000000,145,3,1,4,yes,no,yes,yes,no,30,yes,heater
13490000000,142,3,3,3,no,yes,yes,yes,yes,1,yes,package
6715000000,79,2,1,1,yes,yes,yes,yes,yes,18,yes,radiator
30000000000,202,3,3,2,yes,yes,yes,yes,yes,2,yes,package
8000000000,81,2,2,6,yes,yes,yes,yes,yes,1,no,package
10800000000,120,2,2,2,no,yes,yes,yes,yes,0,no,package
12330000000,145,3,3,1,no,yes,yes,yes,yes,10,no,package
10000000000,115,2,2,4,no,yes,yes,yes,yes,8,no,package
16350000000,145,3,3,1,no,yes,yes,no,no,1,yes,package
10800000000,90,2,2,3,no,yes,yes,yes,yes,0,yes,package
6000000000,84,2,2,1,yes,no,no,yes,no,13,yes,package
7200000000,74,2,2,2,yes,yes,yes,yes,yes,4,yes,package
3680000000,50,1,1,3,yes,no,yes,yes,yes,22,no,radiator
7650000000,77,2,2,1,yes,yes,yes,yes,no,2,no,package
4070000000,75,2,1,4,yes,no,no,yes,yes,20,yes,radiator
15000000000,142,3,3,5,yes,yes,yes,yes,yes,10,yes,package
9300000000,93,2,2,1,yes,yes,yes,yes,no,1,no,package
5350000000,63,2,2,3,yes,yes,yes,yes,yes,10,yes,package
11000000000,141,3,2,1,no,yes,yes,no,no,12,no,package
5100000000,74,1,1,3,yes,yes,no,yes,no,19,no,radiator
4700000000,63,2,2,3,yes,yes,yes,yes,yes,11,no,package
2800000000,42,1,1,1,yes,no,no,yes,no,23,yes,radiator
2200000000,28,0,1,0,no,no,no,no,no,22,yes,radiator
8700000000,100,2,2,3,yes,yes,yes,yes,yes,12,yes,package
5000000000,75,1,1,3,no,yes,no,yes,yes,16,yes,radiator
6800000000,80,2,1,1,no,yes,yes,yes,no,17,no,radiator
7900000000,85,2,2,1,no,yes,yes,yes,no,8,yes,package
6600000000,90,2,1,2,no,no,yes,yes,yes,20,no,radiator
4900000000,70,2,1,1,yes,yes,no,yes,yes,16,yes,radiator
3400000000,42,1,1,3,yes,no,yes,yes,no,19,yes,radiator
3600000000,46,1,1,3,no,no,no,yes,no,15,no,package
6500000000,75,2,2,2,no,yes,yes,no,yes,6,yes,package
4600000000,60,1,1,4,yes,yes,yes,yes,yes,18,no,radiator
7150000000,74,2,2,3,yes,yes,yes,yes,no,3,no,package
19900000000,156,3,3,2,no,yes,yes,yes,yes,1,no,package
8100000000,90,2,2,5,yes,yes,yes,yes,no,12,yes,package
8550000000,90,2,2,6,no,yes,yes,yes,yes,6,yes,package
12810000000,122,3,3,2,yes,yes,yes,yes,no,1,yes,package
10400000000,172,4,1,2,yes,no,no,yes,no,32,yes,heater
6500000000,77,2,2,2,yes,yes,yes,no,no,5,no,package
28500000000,190,3,3,6,yes,yes,yes,yes,no,1,yes,package
3600000000,61,1,1,3,no,yes,no,yes,yes,19,no,radiator
3500000000,60,2,1,3,no,no,no,yes,yes,25,yes,radiator
4500000000,60,1,1,4,yes,yes,yes,yes,no,28,yes,heater
3700000000,50,1,1,3,no,no,yes,yes,yes,19,no,radiator
5000000000,79,2,2,2,yes,yes,no,yes,no,12,no,package
3400000000,50,1,1,1,yes,no,no,yes,yes,20,no,radiator
18100000000,165,3,3,4,no,yes,yes,yes,yes,0,yes,package
9900000000,110,2,2,2,yes,yes,yes,no,yes,1,no,package
13000000000,98,2,2,4,yes,yes,yes,yes,no,3,yes,package
12705000000,121,3,3,2,yes,yes,yes,yes,no,0,no,package
15000000000,142,3,2,5,yes,yes,yes,yes,no,11,no,package
10600000000,96,2,2,1,no,yes,yes,yes,yes,3,no,package
5400000000,80,2,2,3,no,no,no,yes,yes,14,no,package
3250000000,45,1,1,4,no,no,no,yes,yes,17,yes,radiator
7360000000,80,2,2,5,yes,yes,yes,yes,no,5,no,package
7380000000,80,2,1,5,yes,yes,yes,yes,yes,17,no,radiator
4300000000,55,2,2,1,no,no,no,yes,yes,10,yes,package
10300000000,103,2,1,1,yes,no,yes,yes,yes,32,no,heater
12100000000,135,2,2,1,yes,yes,yes,yes,no,4,no,package
10500000000,90,2,2,3,yes,yes,yes,yes,no,2,no,package
11500000000,124,2,2,2,no,yes,yes,no,no,2,yes,package
10970000000,117,3,3,3,yes,yes,yes,yes,no,9,yes,package
3500000000,53,1,1,4,no,no,yes,yes,no,16,no,radiator
6500000000,77,2,2,2,no,yes,yes,yes,yes,5,no,package
6500000000,77,2,2,2,yes,yes,yes,no,yes,6,no,package
9500000000,112,2,2,4,yes,yes,yes,yes,yes,5,no,package
7000000000,92,2,1,4,yes,no,yes,yes,yes,22,no,radiator
3300000000,46,1,1,3,no,no,yes,no,no,20,no,radiator
4550000000,45,1,1,4,no,yes,yes,no,no,4,no,package
17370000000,193,3,3,3,yes,yes,yes,no,no,1,yes,package
3480000000,52,1,1,1,no,no,no,yes,yes,17,yes,radiator
5750000000,80,2,2,3,yes,no,yes,yes,no,14,no,package
7400000000,80,2,1,5,no,yes,yes,yes,yes,16,no,radiator
4650000000,62,1,1,4,yes,yes,no,yes,no,15,no,package
9000000000,90,2,2,2,no,yes,yes,no,no,2,no,package
15750000000,175,3,3,5,no,yes,yes,yes,yes,4,yes,package
4400000000,56,1,1,4,yes,no,no,yes,no,22,no,radiator
4250000000,58,1,1,2,yes,no,yes,yes,no,22,yes,radiator
9000000000,120,2,2,3,yes,yes,yes,yes,no,3,no,package
9000000000,99,2,1,4,yes,yes,yes,yes,yes,18,no,radiator
3700000000,56,1,1,1,yes,no,no,no,yes,17,yes,radiator
21060000000,162,3,3,6,no,yes,yes,yes,no,2,no,package
6580000000,92,2,2,2,no,yes,yes,yes,no,1,no,package
8500000000,93,2,1,1,yes,no,yes,yes,yes,18,no,radiator
3700000000,54,1,1,3,yes,yes,no,yes,yes,18,yes,radiator
1950000000,29,0,1,1,no,no,no,no,yes,19,yes,radiator
6750000000,77,2,2,1,no,yes,yes,yes,yes,8,yes,package
7500000000,80,2,2,2,yes,yes,yes,yes,yes,0,yes,package
6980000000,80,2,1,2,yes,no,no,yes,no,19,no,radiator
14900000000,142,3,3,5,yes,yes,yes,yes,yes,10,yes,package
12700000000,145,3,3,3,no,yes,yes,yes,yes,2,no,package
6390000000,68,2,2,2,yes,yes,yes,no,no,1,yes,package
13400000000,150,3,3,1,yes,yes,yes,no,no,1,no,package
3500000000,45,1,1,1,no,yes,no,yes,yes,13,yes,package
5700000000,60,2,2,2,no,yes,yes,yes,yes,3,no,package
14000000000,140,3,2,4,no,yes,yes,yes,no,12,yes,package
5000000000,87,2,1,1,yes,no,no,yes,yes,25,no,radiator
9600000000,113,2,2,2,yes,yes,yes,no,yes,1,yes,package
4500000000,65,1,1,2,no,yes,no,yes,yes,22,no,radiator
17600000000,165,3,3,2,yes,yes,yes,yes,yes,0,no,package
9800000000,98,2,1,4,yes,yes,yes,yes,yes,17,no,radiator
4650000000,68,1,1,4,no,no,no,yes,yes,19,yes,radiator
18500000000,185,3,2,1,yes,yes,yes,yes,no,15,yes,package
9600000000,110,2,2,4,yes,yes,yes,yes,yes,9,no,package
4900000000,71,2,2,4,no,no,no,yes,no,15,no,package
5850000000,90,2,2,4,no,no,yes,yes,yes,15,yes,package
12600000000,105,2,2,6,no,yes,yes,yes,yes,0,yes,package
14500000000,115,3,3,5,no,yes,yes,yes,no,2,yes,package
18000000000,172,3,3,3,no,yes,yes,yes,no,4,no,package
21600000000,180,3,3,4,no,yes,yes,yes,yes,3,yes,package
11200000000,112,2,2,6,no,yes,yes,yes,no,1,no,package
5000000000,75,1,1,3,no,yes,no,yes,yes,14,yes,package
6700000000,78,2,2,1,no,yes,yes,yes,no,4,yes,package
8500000000,106,3,2,4,no,yes,no,yes,yes,20,yes,radiator
6000000000,86,2,1,3,no,no,yes,yes,no,20,yes,radiator
5200000000,59,1,1,2,no,yes,no,yes,no,1,no,package
4240000000,80,2,1,4,no,no,no,yes,no,22,yes,radiator
3500000000,58,1,1,1,no,no,no,yes,yes,21,no,radiator
3400000000,42,1,1,3,no,no,yes,yes,yes,20,no,radiator
7250000000,83,2,2,1,yes,yes,yes,yes,yes,3,yes,package
16400000000,193,3,2,4,no,yes,yes,yes,yes,20,yes,radiator
6365000000,67,2,2,2,yes,yes,yes,yes,no,5,no,package
4990000000,64,1,1,4,no,yes,yes,yes,no,17,yes,radiator
4650000000,66,1,1,4,no,no,no,yes,no,20,yes,radiator
5000000000,87,2,1,1,yes,no,no,yes,no,20,yes,radiator
5395000000,65,1,1,4,no,no,yes,no,yes,20,no,radiator
6833000000,82,2,1,1,yes,no,yes,yes,yes,22,yes,radiator
13340000000,116,2,2,4,yes,yes,yes,yes,no,2,no,package
3800000000,60,2,1,1,no,no,no,no,yes,22,no,radiator
13500000000,125,3,3,1,yes,yes,yes,yes,yes,0,no,package
6000000000,55,2,2,2,yes,yes,yes,no,yes,2,no,package
9430000000,112,3,2,2,yes,yes,no,yes,yes,12,yes,package
5500000000,53,1,1,4,yes,yes,no,yes,yes,17,yes,radiator
3100000000,50,1,1,3,no,no,no,no,yes,18,no,radiator
3900000000,58,1,1,4,yes,no,no,no,no,22,yes,radiator
7200000000,100,2,1,3,no,no,yes,yes,yes,21,no,radiator
3500000000,50,1,1,1,yes,no,no,yes,no,16,no,radiator
8800000000,110,2,2,4,yes,yes,yes,yes,yes,5,no,package
18840000000,157,3,3,3,no,yes,yes,yes,no,0,no,package
26000000000,200,3,3,4,no,yes,yes,yes,yes,5,yes,package
4623000000,134,3,1,2,yes,no,no,yes,no,32,yes,heater
5450000000,89,2,1,1,yes,no,yes,yes,yes,23,no,radiator
6800000000,70,1,1,1,no,yes,no,yes,no,4,no,package
15800000000,180,3,3,2,yes,yes,yes,yes,yes,10,yes,package
9500000000,112,2,1,1,yes,yes,yes,yes,yes,17,yes,radiator
5400000000,105,1,1,4,yes,no,yes,yes,yes,20,no,radiator
8750000000,105,2,2,5,yes,yes,yes,no,no,10,no,package
8400000000,145,3,1,4,no,no,yes,yes,yes,22,yes,radiator
10690000000,166,3,1,2,no,no,yes,yes,no,31,no,heater
8800000000,87,2,2,4,yes,yes,yes,yes,yes,8,yes,package
4420000000,53,1,1,2,yes,yes,yes,yes,no,8,yes,package
5700000000,60,2,2,2,no,yes,yes,yes,no,3,yes,package
5700000000,60,2,2,2,no,yes,yes,yes,yes,4,yes,package
8750000000,103,2,2,5,no,yes,yes,no,yes,10,no,package
5700000000,62,2,2,2,no,yes,yes,yes,yes,3,no,package
21320000000,165,3,3,5,no,yes,yes,yes,yes,3,no,package
6200000000,70,2,1,2,no,yes,yes,yes,no,16,yes,radiator
10580000000,129,2,1,1,yes,yes,yes,yes,yes,17,yes,radiator
3800000000,56,1,1,3,no,yes,no,yes,yes,18,yes,radiator
4000000000,54,1,1,3,yes,yes,no,yes,yes,19,no,radiator
3200000000,58,1,1,4,no,no,no,yes,yes,20,yes,radiator
4200000000,57,1,1,1,yes,no,yes,yes,yes,20,yes,radiator
4370000000,55,1,1,4,yes,yes,no,yes,yes,6,no,package
5100000000,65,2,2,3,no,no,yes,yes,no,12,yes,package
8390000000,140,3,3,3,yes,yes,yes,yes,yes,4,yes,package
4950000000,55,1,1,1,no,no,yes,yes,yes,12,yes,package
4500000000,60,1,1,2,no,yes,no,yes,no,22,yes,radiator
4700000000,56,1,1,2,no,yes,yes,yes,yes,16,yes,radiator
12400000000,128,3,3,1,yes,yes,yes,yes,no,2,yes,package
8200000000,96,2,2,5,yes,yes,yes,yes,no,8,no,package
11880000000,108,2,1,3,yes,yes,yes,yes,no,17,no,radiator
21000000000,175,3,3,4,no,yes,yes,yes,yes,2,yes,package
5100000000,65,1,1,3,no,yes,no,yes,no,17,yes,radiator
5090000000,70,3,2,1,yes,no,yes,yes,yes,19,no,radiator
4000000000,56,1,1,3,yes,yes,no,yes,no,20,yes,radiator
21000000000,161,3,3,4,no,yes,yes,yes,no,1,no,package
12000000000,112,2,2,2,no,yes,yes,yes,yes,1,no,package
3630000000,50,2,2,3,yes,no,no,yes,no,14,no,package
9100000000,106,2,1,4,yes,yes,yes,yes,no,20,yes,radiator
3800000000,56,1,1,3,yes,yes,no,yes,yes,15,no,package
17400000000,174,3,3,3,yes,yes,yes,yes,yes,4,no,package
3900000000,60,1,1,1,no,no,no,no,yes,22,yes,radiator
5100000000,60,2,1,3,yes,no,yes,yes,yes,16,no,radiator
11500000000,107,2,2,2,yes,yes,yes,no,no,0,no,package
5320000000,76,2,1,3,yes,yes,no,yes,no,17,yes,radiator
4990000000,61,1,1,4,yes,yes,yes,yes,no,22,yes,radiator
7636000000,92,2,2,1,no,yes,yes,yes,no,14,yes,package
5100000000,60,2,1,3,no,no,yes,yes,no,16,yes,radiator
8550000000,90,2,2,6,no,yes,yes,yes,yes,6,yes,package
6100000000,65,2,2,1,yes,yes,yes,yes,no,0,yes,package
7400000000,70,1,1,2,no,yes,yes,yes,no,1,no,package
9000000000,88,2,2,5,no,yes,yes,yes,yes,14,no,package
5000000000,59,2,1,2,yes,no,yes,yes,no,17,yes,radiator
4800000000,68,1,1,1,yes,yes,no,yes,no,22,yes,radiator
9990000000,109,2,2,1,no,yes,yes,yes,no,1,no,package
5600000000,79,2,2,1,no,yes,no,yes,yes,15,yes,package
15100000000,143,3,2,5,no,yes,yes,yes,yes,11,no,package
13700000000,148,3,3,6,no,yes,yes,yes,no,0,no,package
12000000000,135,2,2,3,no,yes,yes,yes,yes,3,no,package
11200000000,104,2,2,4,yes,yes,yes,yes,yes,1,yes,package
7000000000,67,2,2,2,no,yes,yes,yes,yes,1,no,package
10450000000,110,2,2,6,no,yes,yes,yes,no,1,yes,package
3400000000,50,1,1,3,no,no,no,yes,no,25,yes,radiator
10200000000,117,2,2,5,no,yes,yes,no,no,4,no,package
3580000000,53,1,1,4,yes,no,yes,yes,no,17,yes,radiator
3200000000,52,1,1,2,yes,no,no,no,yes,21,yes,radiator
3800000000,54,1,1,3,no,yes,no,yes,yes,18,yes,radiator
9100000000,107,2,2,3,yes,yes,yes,yes,no,14,no,package
9600000000,113,2,2,5,yes,yes,yes,no,no,1,yes,package
3800000000,62,1,1,3,yes,yes,no,yes,no,12,no,package
24500000000,186,3,3,3,yes,yes,yes,yes,no,0,no,package
9700000000,113,2,2,2,no,yes,yes,no,yes,1,yes,package
11150000000,97,2,2,2,no,yes,yes,no,yes,0,yes,package
10625000000,125,2,2,5,no,yes,yes,no,no,0,no,package
10350000000,115,2,2,3,no,yes,yes,yes,no,3,yes,package
4560000000,57,1,1,2,yes,yes,no,yes,no,17,yes,radiator
10080000000,96,2,2,2,no,yes,yes,yes,yes,0,yes,package
3700000000,57,1,1,2,no,yes,no,yes,yes,20,yes,radiator
19140000000,174,3,3,3,yes,yes,yes,yes,yes,3,no,package
9350000000,85,2,2,1,no,yes,yes,yes,yes,1,yes,package
5950000000,90,2,1,4,yes,no,yes,yes,yes,22,no,radiator
14600000000,152,3,2,2,yes,yes,yes,yes,yes,13,no,package
3450000000,50,1,1,1,yes,no,no,yes,no,20,yes,radiator
3700000000,42,1,1,2,no,no,yes,yes,yes,20,yes,radiator
8550000000,90,2,2,6,no,yes,yes,yes,no,7,yes,package
3200000000,50,1,1,3,yes,no,no,yes,no,17,no,radiator
8550000000,90,2,2,6,no,yes,yes,yes,yes,7,yes,package
6200000000,85,2,1,1,no,no,yes,yes,yes,17,no,radiator
4350000000,58,1,1,2,yes,no,yes,yes,yes,18,no,radiator
5395000000,65,1,1,4,yes,no,yes,yes,yes,20,yes,radiator
12500000000,100,2,2,4,yes,yes,yes,yes,no,4,no,package
8990000000,104,2,2,3,no,yes,yes,yes,no,3,no,package
3800000000,60,1,1,3,no,yes,no,yes,no,12,no,package
13200000000,120,3,3,4,yes,yes,yes,yes,yes,0,no,package
19300000000,193,3,2,4,yes,yes,yes,yes,yes,12,yes,package
3700000000,50,1,1,3,no,no,yes,yes,yes,17,yes,radiator
5370000000,67,2,2,1,yes,yes,no,yes,no,1,yes,package
18850000000,157,3,3,3,no,yes,yes,no,no,0,no,package
4350000000,53,1,1,2,no,yes,yes,no,no,7,yes,package
13715000000,127,2,2,3,no,yes,yes,yes,yes,7,yes,package
6930000000,77,2,2,2,yes,yes,yes,yes,yes,7,yes,package
16200000000,150,3,3,6,no,yes,yes,yes,no,2,yes,package
7500000000,80,2,2,3,no,yes,yes,yes,yes,0,no,package
5828000000,95,2,1,4,yes,no,yes,yes,yes,17,yes,radiator
4550000000,45,1,1,4,yes,yes,yes,no,yes,3,yes,package
12600000000,123,3,3,2,yes,yes,yes,yes,no,1,yes,package
9100000000,88,2,2,5,no,yes,yes,yes,no,13,no,package
